297089	93752079	23c5056c-1153-11e8-9d76-32464603f3d4	Groucho_Marx	MAIN_SECTION	7393	9305	L'esordio di Groucho sul grande schermo risale al 1929 con Noci di cocco, trasposizione cinematografica del precedente successo teatrale The Cocoanuts, cui fece seguito Animal Crackers (1930), tratto anch'esso da uno spettacolo di Broadway dei Marx. Dopo il dissacrante La guerra lampo dei fratelli Marx (1933), Groucho e i fratelli passarono dalla Paramount alla MGM, recitando in due dei loro più celebri film, Una notte all'opera (1935) e Un giorno alle corse (1937). Con il declino del trio all'inizio degli anni quaranta, Groucho proseguì l'attività cinematografica con sporadiche apparizioni in commedie brillanti, intraprendendo invece una carriera di successo dal 1947 come conduttore radiofonico dello show a quiz You Bet Your Life, adattato in seguito per la televisione e andato in onda con vasto consenso di pubblico fino al 1961.	0
301121	92980920	77e492da-11b7-11e8-8d16-6d4b88bbdd3c	Giovanni_II_Comneno	Biografia	20417	21069	Nonostante tutto, Giovanni si dimostrò clemente: a Niceforo Briennio non fu comminata alcuna condanna e lui, riconoscente, lo servì lealmente fino alla morte, avvenuta nel 1136. Alla sorella, bandita da corte, furono confiscate tutte le terre ed i beni. Umiliata ed abbandonata da tutti, si fece monaca. Per il resto della sua vita si dedicò alla biografia di suo padre (la celeberrima Alessiade).	0
1366932	94652588	6be19c88-1895-11e8-8274-44d821afa6e5	Jonny_Wilkinson	Cenni biografici	51263	53401	In giugno la Nazionale restituì la visita ad Australia e Nuova Zelanda: a Wellington cinque calci piazzati sotto un tempo inclemente costituirono tutto il punteggio con cui gli inglesi batterono gli All Blacks per 15-13; meno determinanti, ma ugualmente importanti, i 10 punti realizzati una settimana dopo a Melbourne contro gli Wallabies in un incontro che gli inglesi vinsero 25-14; infine, prima della Coppa del Mondo 2003, un 45-14 alla Francia con 18 punti di Wilkinson.	0
233538	94974938	e11d5f67-1bd2-11e8-9c95-4dc168d76fdf	Leonardo_da_Vinci	Campi di indagine, attività e interessi	240452	242024	Durante la sua vita, Leonardo ideò numerose progettazioni; alcune di esse, come la macchina volante, furono veri e propri prototipi. I suoi appunti contengono numerose invenzioni in campo militare: gli scorpioni, una macchina «la quale po' trarre sassi, dardi, sagitte» che può anche distruggere la macchine nemiche; i cortaldi, cannoncini da usare contro le navi; vari tipi di cannoni tra cui il cannone con 33 canne, le serpentine, adatte contro le «galee sottili, per poter offendere il nimico di lontano. Vole gittare 4 libre di piombo»; le zepate, zattere per incendiare le navi nemiche ormeggiate in porto, e progetta navi con spuntoni che rompano le carene nemiche e bombe incendiarie composte di carbone, salnitro, zolfo, pece, incenso e canfora, un fuoco che «è di tanto desiderio di brusare, che seguita il legname sin sotto l'acqua».	0
1284130	88184652	f58c1144-124e-11e8-a4a4-21ed5c69d5bd	Adrienne_von_Speyr	MAIN_SECTION	7240	7605	Fu tra le prime donne elvetiche ammesse alla professione medica, anche a costo di sacrifici personali. Sposò lo storico Emil Dürr e, rimasta vedova, si rimaritò con Werner Kaegi, ex allievo di Dürr.	0
2126310	93936365	68ded03c-12f0-11e8-9d97-9d42346962d2	Talete	Dottrina	58205	58510	Talete potrebbe anche aver ricavato la sua dottrina da osservazioni meteorologiche, osservando i mutamenti di forma assunti dall'acqua passando allo stato solido e gassoso, le ricadute in forma di pioggia dell'evaporazione delle acque, le improvvise formazioni di nuvole e venti nel mare.	0
1067183	94624965	498543be-10d4-11e8-a484-6b583cd169fa	Duncan_Edwards	MAIN_SECTION	14931	15787	Divenuto celebre per la sua militanza nel Manchester United e nella nazionale inglese, fece parte dei cosiddetti Busby Babes, la giovane squadra formata a metà degli anni cinquanta dall'allenatore-manager Matt Busby.	0
60144	94758482	3fb979ac-1556-11e8-a1e1-89559967ff91	Lev_Tolstoj	Biografia	65475	66587	Il destino di Tolstoj, dopo il matrimonio, non poteva essere quello di un tranquillo proprietario di campagna, tanto più che la vita familiare, all'inizio felice, stimolava persino i suoi istinti creativi: in sette anni portò a termine Guerra e pace (Война и мир [Vojna i mir], 1863-1869). La scelta di un tema storico, di fatti avvenuti cinquant'anni prima, non era un rifiuto a partecipare ai dibattiti sulle "grandi riforme", sullo scontro tra liberali e conservatori, sui primi attentati terroristici (o anarchici come allora venivano chiamati), anzi era una risposta proprio a quei dibattiti, agli attacchi dei democratici contro la struttura nobiliare, alla campagna per l'emancipazione della donna.	0
96920	91300031	6b98abd8-103f-11e8-88a1-228a7f8aea4f	Olivier_Messiaen	La musica	151566	152376	A questi si contrappongono versi di semplicità quasi naïf la cui connotazione è affidata alla musica, altrove il lettore ritrova tanto versi liberi quanto i più tradizionali alessandrini. L'attenzione di Messiaen per i valori fonici della lingua poetica lo portò ad inventare appositamente per i suoi Cinq réchants una lingua astratta combinante suoni dalle più lontane provenienze (dal giapponese al quechua).	0
128385	94949391	cecddabf-1b18-11e8-81c9-de4b03aaf789	Rafael_Nadal	Carriera sportiva	264442	264670	Decide di prendersi una pausa dando forfait all'ATP 500 di Basilea per un problema al ginocchio destro già riscontrato al torneo di Shanghai.	0
261856	93816658	6c83962e-1490-11e8-bd17-8673092a6eb2	Luigi_Maria_Grignion_de_Montfort	Opere	145559	145884	Dei "Cantici" che, secondo il metodo di Julien Maunoir, scriveva perché fossero cantati durante le missioni, ne sono rimasti 164 e seppur non abbiano un valore letterario forniscono dei richiami alla sua dottrina spirituale.	0
84285	94277298	ce2e8863-1036-11e8-8274-881df3c4ec81	Galla_Placidia	Monetazione	128287	128792	Per quanto riguarda la monetazione in argento risalente a questo periodo, intorno al 430 sono da datare: le silique con Vittoria seduta che incide il chi-rho su di uno scudo e in esergo RVPS; le silique con croce all'interno di una corona d'alloro e RV in esergo; le mezze silique con chi-rho in una corona e RV in esergo.	0
2912838	94942854	955b1569-1b2f-11e8-94ec-499e16ae35f2	Gaio_Giulio_Cesare	Cesare storico, scrittore, oratore	319604	319912	Gli autori di queste opere spurie erano probabilmente dei luogotenenti molto fedeli a Cesare, tra i quali figurano Gaio Oppio e, forse nella redazione del Bellum Alexandrinum, lo stesso Aulo Irzio.	0
301121	92980920	77e492da-11b7-11e8-8d16-6d4b88bbdd3c	Giovanni_II_Comneno	Biografia	82502	82895	Dopo solo quattro anni, tutte le conquiste fatte in Siria da Giovanni erano state vanificate ed i crociati avevano perso di nuovo il controllo dei territori settentrionali di Outremer, subendo la reazione dei musulmani.	0
128385	94949391	cecddabf-1b18-11e8-81c9-de4b03aaf789	Rafael_Nadal	Carriera sportiva	195743	196247	In tutto il 2013 ha vinto in totale 10 titoli: con questi risultati al termine della stagione Nadal ottiene di soli premi 14570935$, nuovo record assoluto.	0
65916	94774400	3a60fd5f-15cf-11e8-8c0f-20fa6a9b2fc1	Frank_Capra	Riconoscimenti	97929	98303	I suoi film hanno vinto 14 premi, oltre alle innumerevoli nomination. Solo John Ford ha vinto più Oscar di lui come regista (quattro), mentre William Wyler è l'unico, oltre a Capra, ad averne vinti tre.	0
402460	94734943	29526990-1456-11e8-b5cd-0ec6f077c534	Christian_Bale	Carriera	114065	115081	Sempre nel 2008 il regista Michael Mann lo scelse per interpretare Nemico pubblico - Public Enemies nel ruolo di Melvin Purvis, l'agente americano dell'FBI che il 22 luglio del 1934 uccise il gangster John Dillinger che nel film venne interpretato da Johnny Depp.	0
497625	94685825	bfbb8f9d-1281-11e8-912d-b22ff1e75111	Epaminonda	MAIN_SECTION	9421	10363	Grazie ad Epaminonda Tebe uscì dal dominio di spartana, raggiungendo una posizione di maggiore grado nella politica greca: procedette sbaragliando la potenza militare spartana con la sua vittoria a Leuttra e liberò gli Iloti della Messenia, un gruppo di abitanti del Peloponneso che era stato schiavo degli Spartani fin dalla sconfitta nelle guerre messeniche dell'VIII secolo a.C.	0
1067183	94624965	498543be-10d4-11e8-a484-6b583cd169fa	Duncan_Edwards	MAIN_SECTION	15787	17471	Edwards venne tesserato dallo United nell'adolescenza, per poi esordire in Prima Divisione all'età di sedici anni, divenendo il più giovane calciatore di categoria, e nella Selezione inglese due anni più tardi, come nazionale più giovane dopo la seconda guerra mondiale.Nella sua carriera professionistica contribuì al successo del Manchester in due edizioni di First Division (1956 e 1957), nonché al raggiungimento della semifinale di Coppa dei Campioni (edizione 1956-1957); al termine di tale annata risultò terzo nella graduatoria, stilata annualmente dalla rivista sportiva francese France Football, del Pallone d'oro.	0
128385	94949391	cecddabf-1b18-11e8-81c9-de4b03aaf789	Rafael_Nadal	Carriera sportiva	212776	213549	Prende parte come prima testa di serie al Rio Open, di cui è campione uscente, e nel match d'esordio sconfigge il tennista di casa Thomaz Bellucci per 6-4, 6-1. Riesce ad arrivare fino alle semifinali, dove viene poi sconfitto clamorosamente dal tennista italiano Fabio Fognini per 6-1, 2-6, 5-7. Dopo questo risultato scende di una posizione dal ranking e torna nº4 del mondo, cedendo il 3º posto al tennista scozzese Andy Murray.	0
2912838	94942854	955b1569-1b2f-11e8-94ec-499e16ae35f2	Gaio_Giulio_Cesare	Biografia	189880	190671	Il patto triumvirale, che aveva legato Cesare a Pompeo e Crasso, era ormai del tutto inesistente, da quando Crasso, come era stato deciso nel 55 a.C. in un incontro tra i tre triumviri a Lucca (dove Cesare si era visto prorogare per un altro quinquennio il proconsolato nelle Gallie), si era recato in Siria a combattere i Parti ed era morto a Carre. (53 a.C.)	0
15751	94640225	73e416ed-186b-11e8-8f57-010bf1337f44	Michael_Schumacher	Formula 1	185531	187013	Nella gara inaugurale della stagione, il Gran Premio d'Australia, Schumacher non si qualificò tra i primi dieci e si dovette poi ritirare per i danni riportati dalla vettura in seguito a un tamponamento subito dopo la partenza. Escluso nuovamente dalla top ten nel successivo Gran Premio della Malesia, chiuse la gara in nona posizione, portando i primi punti stagionali alla Mercedes. Dopo aver ottenuto altri due piazzamenti a punti in Cina e in Spagna, nel rocambolesco Gran Premio del Canada Schumacher lottò a lungo per una posizione sul podio, dovendo cedere nel finale a Jenson Button e Mark Webber, alla guida di vetture più competitive, e chiudendo la gara in quarta posizione. Nelle quattro gare successive Schumacher non ottenne risultati di rilievo.	0
2912838	94942854	955b1569-1b2f-11e8-94ec-499e16ae35f2	Gaio_Giulio_Cesare	Biografia	307461	308978	Nessun diritto di successione poté mai reclamare Cesarione, figlio naturale di Cesare, concepito con la regina d'Egitto, Cleopatra VII, durante il suo soggiorno del 48 a.C. La regina egiziana rimase famosa per essere stata non solo l'amante di Marco Antonio dopo la morte del dittatore, ma soprattutto per aver collaborato con lui al fine di creare un nuovo impero in Oriente che potesse contrastare il crescente potere di Ottaviano in Occidente. Il dissenso nato così tra Antonio e Ottaviano determinò una nuova guerra civile che culminò con la morte degli stessi Antonio e Cleopatra nel 30 a.C. e la trasformazione, attuata da Ottaviano, della Repubblica romana in impero.	0
131060	93847570	489884f4-1703-11e8-bf2b-ef350415f994	Carlo_II_d'Inghilterra	Titoli e appellativi	116465	116805	Il titolo di Re di Francia era solo nominale e non riguardava i territori controllati effettivamente dalla corona britannica sul suolo francese. Il titolo fu utilizzato la prima volta dal re d'Inghilterra Edoardo III.	0
274552	94421929	762d6cd6-11b7-11e8-88f1-7cd3dfec8b6d	Manuele_I_Comneno	La campagna in Italia	57033	57320	Se Federico avesse attaccato il Regno di Sicilia, occorreva che l'Impero bizantino fosse rappresentato per far valere i propri diritti sulle terre dell'Italia del sud. Se invece Federico non fosse entrato in azione, il farlo sarebbe toccato allo stesso Impero bizantino.	0
537038	91186774	6823fa88-11c3-11e8-859c-5adff1be5458	Lisimaco	Biografia	31985	32169	Della partecipazione di Lisimaco come somatophylax alla spedizione di Alessandro in Asia (334-323 a.C.) sappiamo ben poco, se non i seguenti aneddoti:	0
2079735	94770171	abdbf816-1bce-11e8-ac93-7588006dacfa	Augusto	Biografia	103149	103747	Sbarcato a Brindisi, dove ricevette il benvenuto dalle legioni di Cesare lì acquartierate in attesa della spedizione in Oriente, Ottaviano si impossessò dei circa 700 milioni di sesterzi di denaro pubblico destinati alla guerra contro i Parti, che utilizzò per acquisire ulteriore favore tra i soldati e tra i veterani di Cesare stanziati in Campania.	0
27836	94972059	e762174d-1bc3-11e8-b02a-ca04d9de1e5e	Roger_Federer	Rivalità con Novak Djokovic	301550	301803	Federer ha una rivalità degna di nota anche con Novak Đoković, i due fino ad ora si sono affrontati ben 45 volte. Il bilancio è 22-23 in favore del serbo.	0
274552	94421929	762d6cd6-11b7-11e8-88f1-7cd3dfec8b6d	Manuele_I_Comneno	La campagna in Italia	63806	64267	Se la campagna in Italia fosse continuata con tale intensità, i bizantini avrebbero annientato gli Altavilla e riconquistato tutto il sud Italia. Il Papa avrebbe avuto la dimostrazione che i bizantini erano riusciti dove l'Impero germanico aveva mancato e Manuele avrebbe realizzato il suo sogno: essere incoronato dal Papa Imperatore di tutto l'Impero Romano, svuotando di significato in questo modo la corona imperiale di Federico Barbarossa.	0
279444	94566980	d487069e-154b-11e8-abc4-2c085c215bca	Maria_Stuarda	Discendenza	137008	137882	Da lei inoltre discendono tutte le monarchie europee, oltre a quella inglese, tra i suoi discendenti si annoverano gli Hannover, Borbone delle due Sicilie, Borbone di Spagna, i Savoia, gli Orleans, i Braganza, gli Hohenzollern, anche l’ultimo zar di Russia, discendeva da lei, tramite la madre.	0
2912838	94942854	955b1569-1b2f-11e8-94ec-499e16ae35f2	Gaio_Giulio_Cesare	MAIN_SECTION	29121	30614	Le campagne militari e le azioni politiche di Cesare sono da lui stesso dettagliatamente raccontate nei Commentarii de bello Gallico e nei Commentarii de bello civili. Numerose notizie sulla sua vita sono presenti negli scritti di Appiano di Alessandria, Svetonio, Plutarco, Cassio Dione e Strabone. Altre informazioni possono essere rintracciate nelle opere di autori suoi contemporanei, come nelle lettere e nelle orazioni del suo rivale politico Cicerone, nelle poesie di Catullo e negli scritti storici di Sallustio.	0
360047	92437967	20e449bb-100d-11e8-9028-a1176e00f39d	Cecilio_Stazio	MAIN_SECTION	4793	5867	Primo autore della letteratura latina di origine gallica, si specializzò, come il contemporaneo Tito Maccio Plauto prima di lui, nella composizione di palliate, ovvero commedie di ambientazione greca. Accolte inizialmente con freddezza, le sue opere furono poi portate al successo dall'impresario teatrale Lucio Ambivio Turpione e acquisirono grande fama. Di esse restano 42 titoli e vari frammenti, per un totale di circa 280 versi.	0
452809	94890150	84bbade4-1a1b-11e8-83a0-698a798fc251	Agatocle	Agatocle nella cultura di massa	291674	292092	La figura di Agatocle entrò presto nel panorama storiografico ed è presente in diverse opere della cultura di massa. Tra gli antichi romani Agatocle era già noto per essere stato il primo ad aver attaccato Cartagine direttamente sul suo suolo, in Africa; l'impresa che maggiormente lo ha reso celebre nelle fonti:	0
3215014	94834792	f87a5bba-1882-11e8-9b80-65b0dfa0aba5	Alberto_Ascari	Carriera	263714	263945	(Legenda: il grassetto indica le pole position, il corsivo indica i giri veloci)	0
2418993	93781506	e9cd5cb8-1319-11e8-9ce9-9113fc352216	Pericle	Biografia	117261	117642	Al termine dell'estate, mentre il nemico si ritirò presso i suoi quartieri invernali a Corinto, Pericle fece approvare un decreto per il quale la città avrebbe messo da parte 1.000 talenti e 100 navi, da usarsi in caso di massima emergenza o di attacco navale ad Atene, stabilendo la morte come pena per chiunque proponesse un uso diverso del denaro o delle navi.	0
2079735	94770171	abdbf816-1bce-11e8-ac93-7588006dacfa	Augusto	Res Gestae Divi Augusti	411481	412779	Il testo dell'opera ci è giunto trascritto in un'iscrizione sia in latino che nella traduzione greca, rinvenuta nel 1555. Era incisa sulle pareti del tempio, dedicato a Roma e ad Augusto, situato ad Ancyra (l'odierna Ankara, la capitale della Turchia) e pertanto è stata denominata Monumentum Ancyranum. Secondo il volere di Augusto, il testo era stato inciso originariamente su tavole di bronzo, collocate all'ingresso del suo Mausoleo. Altre copie, molte delle quali sono giunte frammentarie, dovevano essere incise sulle pareti dei templi a lui dedicati.	0
149245	94059666	91d28e8f-18fd-11e8-9892-c2213cf76767	Alcibiade	Biografia	137015	137494	Dopo la sconfitta di Atene, Alcibiade andò in Frigia, sperando di assicurarsi l'aiuto del nuovo re di Persia, Artaserse, per combattere l'egemonia militare spartana in Grecia, ma non ebbe fortuna, venendo ucciso nel 404 a.C.	0
261856	93816658	6c83962e-1490-11e8-bd17-8673092a6eb2	Luigi_Maria_Grignion_de_Montfort	Biografia	57481	58008	Le frequenti missioni in Vandea lo videro presente sia nella parte settentrionale, dove c'era una maggiore presenza di monasteri, chiese, confraternite e un maggior numero di sacerdoti e di vocazioni in generale, sia in quella meridionale che nonostante fosse più ricca era meno devota: in alcune zone si era diffuso il protestantesimo, anche se nell'intera regione la percentuale di protestanti restava particolarmente bassa.	0
96920	91300031	6b98abd8-103f-11e8-88a1-228a7f8aea4f	Olivier_Messiaen	La musica	125715	126569	L'aspetto più controverso della personalità musicale di Olivier Messiaen consiste nell'ardore rivoluzionario con cui egli dà voce nuova a contenuti tradizionali, e compone aspetti apparentemente lontani tra loro in un crogiolo in grado di provocare disappunto sia nei puristi tradizionalisti che negli avanguardisti incendiari: in realtà tale disappunto risiede nell'impossibilità di iscrivere l'autore nelle facili catalogazioni storico-critiche o ideologiche prevalenti nel Novecento musicale. Al di là delle componenti comunicative la musica di Messiaen si impone di per sé all'ascolto per la sua estroversione ed efficacia coloristica senza soggiacere a un programma predefinito. Ma essa non manca mai di esprimere idee ben definite che l'autore si impegna a divulgare con mezzi anche extramusicali di complemento, e in particolare:	0
128385	94949391	cecddabf-1b18-11e8-81c9-de4b03aaf789	Rafael_Nadal	Carriera sportiva	231630	232616	Arriva agli Internazionali BNL d' Italia per provare a vincere l'ottavo titolo: esordisce battendo al secondo turno Philipp Kohlschreiber con un doppio 6-3; al terzo turno batte dopo 2 ore e 30 minuti Nick Kyrgios 6-7, 6-2, 6-4; ai quarti di finale perde nuovamente dopo un match molto combattuto (durato 2 ore e 24 minuti) contro Novak Djokovic per 5-7, 6-7, portando così il bilancio tra i due 23-26 in favore del serbo. Nonostante l'uscita ai quarti l'iberico dimostra un buon stato di forma sia fisico che mentale, giocando quindi sotto tanti aspetti un buon torneo.	0
5563617	94810759	123b381d-1756-11e8-bf63-6cab2b7788e2	Effie_Gray	MAIN_SECTION	7906	8807	Generalmente ricordata come Effie Gray, fu moglie del celebrato critico d'arte inglese John Ruskin. L'annullamento del suo matrimonio e le successive nozze con il pittore preraffaellita John Everett Millais la posero al centro di uno scandalo che suscitò un appassionato confronto nei salotti londinesi del tempo. Il caso, nell'immaginario collettivo, fu impropriamente considerato come un "triangolo amoroso" e fu d'ispirazione per numerose rappresentazioni teatrali, commedie e pellicole cinematografiche.	0
2079735	94770171	abdbf816-1bce-11e8-ac93-7588006dacfa	Augusto	Biografia	135246	136489	Il patto prevedeva la divisione dei territori romani: a Ottaviano toccarono Siria, Sardegna e Africa proconsolaris. Furono contestualmente redatte delle liste di proscrizione contro gli oppositori di Cesare, che portarono alla confisca dei beni e all'uccisione di un gran numero di senatori e cavalieri, tra cui lo stesso Cicerone che pagò le Filippiche rivolte contro Antonio. Si preparò nel contempo la guerra contro Bruto e Cassio e i cesaricidi.	0
86903	93212024	d17cd5a4-1036-11e8-9274-caac37b9c45e	Temistocle	MAIN_SECTION	11876	14268	Contrastato nel suo programma di avvicinamento ad Argo e sospettato di atteggiamenti tirannici, fu ostracizzato circa nel 472 a.C. (o forse nel 471 a.C.) dagli avversari politici Alcmeonidi e Filaidi, più propensi ad appoggiare Cimone, sostenitore dell'alleanza con Sparta.Prese allora dimora ad Argo da dove cercò, insieme a Pausania, di sollevare nel Peloponneso un moto democratico contro Sparta per procurare ad Atene il dominio dell'Ellade. Scoperta la sua trama, gli spartani lo accusarono di aver tentato, insieme a Pausania, un'alleanza con la Persia; condannato a morte, fuggì dapprima in Magna Grecia; più tardi venne accolto dal re Artaserse I di Persia.Alla fine trovò dimora a Magnesia, dove morì in date e circostanze sconosciute, secondo molti suicida per non aver tenuto fede alle promesse fatte al re persiano.	0
131060	93847570	489884f4-1703-11e8-bf2b-ef350415f994	Carlo_II_d'Inghilterra	MAIN_SECTION	14370	14528	Nel 1679 Carlo decise di abolire il parlamento e governò da sovrano assoluto fino al giorno della sua morte, avvenuta il 6 febbraio del 1685.	0
65916	94774400	3a60fd5f-15cf-11e8-8c0f-20fa6a9b2fc1	Frank_Capra	Influenze sul cinema successivo	95596	97274	C'è stato poi un curioso revival a metà degli anni novanta: Eroe per caso (1992) di Stephen Frears, Dave - Presidente per un giorno (1993) di Ivan Reitman, Mister Hula Hoop (1994) di Joel Coen, Forrest Gump (1994) di Robert Zemeckis, Può succedere anche a te (1994) di Andrew Bergman, The Family Man (2000) di Brett Ratner.	0
2139817	94681865	5d774a76-1267-11e8-9e43-ca677720bf28	Marco_Tullio_Cicerone	Vita privata	115245	115554	Il divorzio dalla storica consorte Terenzia e le seconde nozze con Publilia, destinate anch'esse alla rottura, resero Cicerone oggetto di feroci critiche, come quelle rivoltegli da Antonio nelle repliche alle Filippiche.	0
2079735	94770171	abdbf816-1bce-11e8-ac93-7588006dacfa	Augusto	Biografia	207916	208366	Sotto il controllo del senato restarono le truppe di stanza nelle province senatoriali, le quali furono rette da un proconsole o propretore. Il senato stesso avrebbe potuto in qualunque momento emanare un senatus consultum limitando o revocando i poteri conferiti.	0
60144	94758482	3fb979ac-1556-11e8-a1e1-89559967ff91	Lev_Tolstoj	Biografia	97635	100107	Stimolata dall'impegno sociale, l'energia creativa dello scrittore è più che mai fervida: nella seconda metà degli anni ottanta essa produce alcuni tra i migliori racconti: Iljas (1885), La morte di Ivan Il'ič (Смерть Ивана Ильича [Smert' Ivana Il'iča], 1886), Il diavolo (1889-1890), la Sonata a Kreutzer (1889-1890), e i drammi La potenza delle tenebre (Власть тьмы [Vlast' t'my], 1886) e I frutti dell'istruzione (1886-1889). Degli anni novanta sono Padrone e servo (1894-1895), Alioscia Gorsciok (1896) e Padre Sergij (Отец Сергий, 1890-1898, pubblicato nel 1912).	0
874809	94775766	c876aa04-1939-11e8-8e6b-b404882ded4d	Ian_Thorpe	Record mondiali	204072	205349	Il suo 3'40"08 resistette per sette anni, fino a quando Paul Biedermann lo batté per un solo centesimo ai campionati mondiali di Roma 2009, con il controverso costume Arena X-Glide. Il record dei 200m sl resistette per quasi sei anni, fino a quando Michael Phelps lo abbassò per 20 centesimi, questi gli sottrasse nella stessa manifestazione anche il record della 4x200m sl; quello degli 800m sl lo migliorò invece il connazionale Grant Hackett dopo quattro anni. Il record della 4x100m sl è durato dal 16 settembre 2000 al 15 agosto 2004.	0
261856	93816658	6c83962e-1490-11e8-bd17-8673092a6eb2	Luigi_Maria_Grignion_de_Montfort	Biografia	51797	52519	A settembre sulla collinetta furono poste le tre croci con il Cristo e i due ladroni, le statue di Maria, di San Giovanni e di Maria Maddalena, su un fianco furono poi erette delle piccole cappelle e altre statue raffiguranti altri momenti della Passione, infine venne piantato un boschetto a forma di corona del Rosario.	0
